code,source,name,latitude,longitude,timezone,is_visible,is_major,iata_type,default_language,is_deleted,cities_id,is_active,is_military
AKK,OAG,Akhiok Airport,56.93861,-154.18389,-900,t,t,2,en-us,f,57e3fac2-7c35-424e-a3df-25548c1ae7bb,t,f
AKL,OAG,Auckland Intl Airport,-37.00972,174.79167,1200,t,t,1,en-us,f,3033ccc9-b727-4715-a4bc-86d6d74177f9,t,f
AKM,OAG,Zakouma,10.88333,19.81667,100,t,NULL,3,en-us,f,NULL,f,f
AKN,OAG,King Salmon Airport,58.67667,-156.64917,-900,t,t,2,en-us,f,a3c5b930-4903-4bc3-9be5-deaf8496ddd7,t,f
AKO,OAG,Akron,40.16667,-103.21667,-700,t,NULL,3,en-us,f,NULL,f,f
AKP,OAG,Anaktuvuk Pass Airport,68.13361,-151.74333,-900,t,t,2,en-us,f,6deef587-55fc-4f97-9a3b-22b73d08cd5c,t,f
AKQ,OAG,Menggala,-4.61667,105.23333,700,t,NULL,3,en-us,f,NULL,f,f
AKR,OAG,Akure Airport,7.24861,5.30194,100,t,t,2,en-us,f,7ad83903-adb0-4657-8297-81f482b0a301,t,f
AKS,OAG,Auki Airport,-8.7025,160.68194,1100,t,f,9,en-us,f,de3a6a87-604b-4ffc-a6e7-110bd967be6f,t,f
AKT,OAG,Akrotiri,34.59056,32.98778,200,t,NULL,3,en-us,f,NULL,f,f
AKU,OAG,Aksu Airport,41.26278,80.29194,800,t,t,2,en-us,f,80cea5b1-6a23-4e19-8e5c-ef2a57e2ad65,t,f
AKV,OAG,Akulivik Airport,60.81861,-78.14861,-500,t,t,2,en-us,f,ccefbdc4-2bc4-4af7-a0b9-eb6259e64439,t,f
AKW,OAG,Aghajari,30.75,49.68333,330,t,NULL,3,en-us,f,NULL,f,f
AKX,OAG,Aktobe Airport,50.24583,57.20667,500,t,t,2,en-us,f,6fce02b2-3849-4120-be95-332a35712018,t,f
AKY,OAG,Sittwe Airport,20.13278,92.8725,630,t,t,2,en-us,f,8bf9599e-2eec-4135-a707-e5cc9321b4b5,t,f
ALA,OAG,Almaty Airport,43.35333,77.04222,600,t,t,2,en-us,f,1cd8e1f1-2603-426f-bbc4-58a65def8a7b,t,f
ALB,OAG,Albany Intl Airport,42.74833,-73.80167,-500,t,t,1,en-us,f,eb28f64a-b405-4e91-916d-47dfb6df1a7b,t,f
ALC,OAG,Alicante Airport,38.28222,-0.55806,100,t,t,2,en-us,f,6289ab88-9ae9-4042-8e90-7c4cd7a77db2,t,f
ALD,OAG,Alerta,-11.7,-69.35,-500,t,NULL,3,en-us,f,NULL,f,f
ALE,OAG,Alpine,30.38611,-103.68333,-600,t,f,9,en-us,f,797ccd50-e560-426a-bfd4-7761418c4425,f,f
ALF,OAG,Alta Airport,69.97611,23.37167,100,t,t,2,en-us,f,2248364d-502f-4cf3-9f60-57667318f5be,t,f
ALG,OAG,Algiers Airport,36.69417,3.21472,100,t,t,1,en-us,f,2ea68a8e-e898-46b4-8352-7f8d4266eb3d,t,f
ALH,OAG,Albany Airport,-34.94333,117.80889,800,t,t,2,en-us,f,9a6d19c5-5a06-4425-b7b1-31a270c5557f,t,f
ALI,OAG,Alice,27.73333,-98.01667,-600,t,NULL,3,en-us,f,NULL,f,f
ALJ,OAG,Alexander Bay,-28.56667,16.53333,200,t,f,9,en-us,f,8503915a-5dd1-4d71-af58-8a6976786db9,f,f
ALK,OAG,Asela,7.96667,39.11667,300,t,NULL,3,en-us,f,NULL,f,f
ALL,OAG,Albenga,44.04583,8.12556,100,t,f,9,en-us,f,466291b7-47a9-4acd-9726-705381efe97a,f,f
ALM,OAG,Alamogordo White Sands Rgnl,32.84,-105.99056,-700,t,t,2,en-us,f,b76c3802-4160-4f90-b2eb-d83ceacbc6d3,f,f
ALN,OAG,Alton,38.89167,-90.17222,-600,t,f,9,en-us,f,70dafa5a-2730-482a-986a-23c4ee8c1c1f,f,f
ALO,OAG,Waterloo Airport,42.55694,-92.40028,-600,t,t,2,en-us,f,03caf58c-3545-406c-9eef-80650ccf9a2a,t,f
ALP,OAG,Aleppo Airport,36.18056,37.22444,200,t,t,2,en-us,f,b029feab-7dc1-46a9-8189-cd819a3b2d1e,t,f
ALQ,OAG,Alegrete,-29.8,-55.73333,-300,t,NULL,3,en-us,f,NULL,f,f
ALR,OAG,Alexandra,-45.21667,169.36667,1200,t,f,9,en-us,f,a3f283c8-0dfa-46c5-9621-bdd0ad5970b3,f,f
ALS,OAG,Alamosa Airport,37.4375,-105.86639,-700,t,t,2,en-us,f,59d3a64a-0b08-48cf-89bc-29e960e851cd,t,f
ALT,OAG,Alenquer,-1.93889,-54.74722,-300,t,NULL,3,en-us,f,NULL,f,f
ALU,OAG,Alula,11.96667,50.75,300,t,f,9,en-us,f,b0c7d4b5-b945-49de-9370-cb1f929addd3,f,f
ALW,OAG,Walla Walla Airport,46.095,-118.28778,-800,t,t,1,en-us,f,21ea9963-2826-4bd2-9668-bc1a5fad6ef5,t,f
ALX,OAG,Alexander City,32.93333,-85.95,-600,t,f,9,en-us,f,b2b2faf7-c4a1-4fa1-a15d-e9d9983367a5,f,f
ALY,OAG,Alexandria El Nouzha Airport,31.18389,29.94889,200,t,t,1,en-us,f,295ace4d-2f02-4381-b905-ce4559a77e96,t,f
ALZ,OAG,Alitak,56.89889,-154.24972,-900,t,t,2,en-us,f,ba644cf4-4ae8-4b08-b9a2-6023ca6f7df4,t,f
AMA,OAG,Amarillo Rick Husband Intl Airport,35.21944,-101.70583,-600,t,t,1,en-us,f,d5bae7b4-c313-4329-9534-03f424b45af9,t,f
AMB,OAG,Ambilobe,-13.18333,48.98333,300,t,NULL,3,en-us,f,NULL,f,f
AMC,OAG,Am Timan,11.03333,20.28333,100,t,NULL,3,en-us,f,NULL,f,f
AMD,OAG,Ahmedabad Airport,23.07722,72.63472,530,t,t,2,en-us,f,63250261-0ef1-43c2-a4ff-5955c19065c3,t,f
AME,OAG,Alto Molocue,-15.65,37.68333,200,t,NULL,3,en-us,f,NULL,f,f
AMF,OAG,Ama,-4.16667,141.66667,1000,t,NULL,3,en-us,f,NULL,f,f
AMG,OAG,Amboin,-4.6,143.5,1000,t,NULL,3,en-us,f,NULL,f,f
AMH,OAG,Arba Minch Airport,6.03944,37.59056,300,t,t,2,en-us,f,1cd325b8-9676-4d3f-9225-41868f647044,t,f
AMI,OAG,Mataram,-8.56083,116.09472,800,t,t,2,en-us,f,e4c1fc6c-56f4-4ce1-b078-1c6ae6e14810,f,f
AMJ,OAG,Almenara,-16.18333,-40.68333,-300,t,NULL,3,en-us,f,NULL,f,f
AMK,OAG,Durango Animas Air Park,37.15278,-107.75278,-700,t,NULL,3,en-us,f,NULL,f,f
AML,OAG,Puerto Armuelles,8.3,-82.86667,-500,t,f,9,en-us,f,f3b68061-3b3f-40d7-a15d-a86411cd27af,f,f
AMM,OAG,Amman Queen Alia Intl Airport,31.7225,35.99333,200,t,t,1,en-us,f,5694aaa1-7923-4d7c-8fe7-bc1e7cfdc94e,t,f
AMN,OAG,Alma,43.38333,-84.65,-500,t,NULL,3,en-us,f,NULL,f,f
AMO,OAG,Mao,14.11667,15.31667,100,t,NULL,3,en-us,f,NULL,f,f
AMP,OAG,Ampanihy,-24.7,44.73333,300,t,f,9,en-us,f,23b1574f-5ac7-4927-aa4d-882fb270e358,f,f
AMQ,OAG,Ambon Airport,-3.71028,128.08917,900,t,t,2,en-us,f,ad27509c-9218-4d4d-b296-de7daacfc872,t,f
AMS,OAG,Amsterdam Airport,52.30806,4.76417,100,t,t,1,en-us,f,faeaf12b-7b50-4085-b573-35b104e741f7,t,f
AMT,OAG,Amata,-26.2,131.11667,930,t,NULL,3,en-us,f,NULL,f,f
AMU,OAG,Amanab,-3.58333,141.21667,1000,t,f,9,en-us,f,01774809-43f8-4564-969a-ce04f0c574c7,f,f
AMV,OAG,Amderma,69.76083,61.57361,300,t,f,9,en-us,f,fcd034ae-8fe5-4dca-997f-4d11ee2a6a2a,f,f
AMW,OAG,Ames,42,-93.61667,-600,t,f,9,en-us,f,942c9600-6934-4ae2-b37f-b1cc2362c4f7,f,f
AMX,OAG,Ammaroo,-21.74,135.24,930,t,NULL,3,en-us,f,NULL,f,f
AMY,OAG,Ambatomainty,-17.68333,45.66667,300,t,f,9,en-us,f,e44c8e08-2912-4679-b561-17b681cb9d5d,f,f
AMZ,OAG,Ardmore,-37.03333,174.96944,1200,t,NULL,3,en-us,f,NULL,f,f
ANA,OAG,Angama Airport,-1.27167,34.95528,300,t,NULL,3,en-us,f,NULL,t,f
ANB,OAG,Anniston,33.58833,-85.85833,-600,t,f,9,en-us,f,eefb1bcf-8cda-44ff-986f-243971c51978,f,f
ANC,OAG,Anchorage Ted Stevens Intl Airport,61.17444,-149.99639,-900,t,t,1,en-us,f,9662ed58-c3ce-43d4-86d4-e4808155bd95,t,f
AND,OAG,Anderson,34.5,-82.71667,-500,t,f,9,en-us,f,46b4a44f-917f-42cb-ab67-63e9ecbe5b82,f,f
ANE,OAG,Angers Marce Airport,47.56028,-0.31222,100,t,f,9,en-us,f,526713d2-66de-48ff-963d-a235b0455b52,t,f
ANF,OAG,Antofagasta Airport,-23.44444,-70.445,-400,t,t,2,en-us,f,a2d0ae4a-e6fe-4fbe-a53e-e4f07a9b073b,t,f
ANG,OAG,Angouleme,45.72944,0.21917,100,t,f,9,en-us,f,8ee65ada-4fb3-4a6f-95a9-9aa3ee65864a,f,f
ANI,OAG,Aniak Airport,61.58222,-159.54417,-900,t,t,2,en-us,f,2c513078-9e33-40fd-ac35-b00344bc7d66,t,f
ANJ,OAG,Zanaga,-2.85,13.83333,100,t,f,9,en-us,f,2df02517-e1e9-4778-a1fa-40680e993c81,f,f
ANK,OAG,Ankara Etimesgut Airport,39.95278,32.68611,300,t,t,2,en-us,f,f488937f-4537-4770-9635-355ee6b59c89,t,f
ANL,OAG,Andulo,-11.5,16.75,100,t,NULL,3,en-us,f,NULL,f,f
ANM,OAG,Antalaha,-14.99944,50.32028,300,t,t,2,en-us,f,a7c753cd-5cbe-4649-b0f6-a181d25c70dd,f,f
ANN,OAG,Annette Island,55.03333,-131.56667,-900,t,t,2,en-us,f,f1f7a33c-a0fe-48f0-9f71-c52c1d09fd97,f,f
ANO,OAG,Angoche,-16.16667,39.93333,200,t,NULL,3,en-us,f,NULL,f,f
ANP,OAG,Annapolis,38.98333,-76.5,-500,t,f,9,en-us,f,30de23c0-5d12-4c79-9c34-aabd668e52d6,f,f
ANQ,OAG,Angola,41.63333,-85,-500,t,NULL,3,en-us,f,NULL,f,f
ANR,OAG,Antwerp Airport,51.18944,4.46028,100,t,t,2,en-us,f,6cc3ec34-604c-4e99-b1f1-231f21743603,t,f
ANS,OAG,Andahuaylas Airport,-13.70639,-73.35028,-500,t,t,2,en-us,f,5178cdfa-b8ee-426a-8f27-c3cb8ce7f7d4,t,f
ANT,OAG,St Anton,47.12083,10.24167,100,t,f,9,en-us,f,b9299d8c-f35d-45fb-8376-f042b437f8d9,f,f
ANU,OAG,Antigua Airport,17.13667,-61.79278,-400,t,t,2,en-us,f,d4dc5899-791a-4169-9bf3-37193052f940,t,f
ANV,OAG,Anvik Airport,62.64917,-160.18972,-900,t,t,2,en-us,f,7d2f427d-6560-477e-b9a1-06ebf8a1fb71,t,f
ANW,OAG,Ainsworth,42.58333,-99.98333,-600,t,f,9,en-us,f,8fe96f97-ac9c-45d9-b275-82fce42b19e2,f,f
ANX,OAG,Andenes Airport,69.2925,16.14417,100,t,t,2,en-us,f,41f35b17-cc66-427f-9e20-3bda1e997857,t,f
ANY,OAG,Anthony,37.15,-98.03333,-600,t,NULL,3,en-us,f,NULL,f,f
ANZ,OAG,Angus Downs Station,-25.08333,132.16667,930,t,NULL,3,en-us,f,NULL,f,f
AOA,OAG,Aroa,-9.03333,146.75,1000,t,NULL,3,en-us,f,NULL,f,f
AOB,OAG,Annanberg,-4.91667,144.66667,1000,t,NULL,3,en-us,f,NULL,f,f
AOC,OAG,Altenburg,50.98194,12.50639,100,t,f,9,en-us,f,8cda04a7-3f28-4d88-b43d-104d8956b5d3,f,f
AOD,OAG,Abou Deia,11.46667,19.28333,100,t,NULL,3,en-us,f,NULL,f,f
AOE,OAG,Eskisehir Airport,39.81,30.51694,300,t,t,2,en-us,f,476a4eb0-f545-4593-a482-5a11e9ac8edc,t,f
AOG,OAG,Anshan Airport,41.10556,122.85611,800,t,t,2,en-us,f,6aef3de8-83bb-4633-b969-e689f0b83c0f,t,f
AOH,OAG,Lima,40.71667,-84.03333,-500,t,f,9,en-us,f,eed4590c-93f0-42ec-8e5a-e306bb6d091b,f,f
AOI,OAG,Ancona Airport,43.61667,13.36028,100,t,t,2,en-us,f,5968412d-fa93-40fb-b11b-50f835412f02,t,f
AOJ,OAG,Aomori Airport,40.73472,140.69083,900,t,t,2,en-us,f,a71caeb5-9ac7-494e-99c4-baa33bdc5d12,t,f
AOK,OAG,Karpathos Airport,35.42139,27.14611,200,t,t,2,en-us,f,9f78974c-2123-41d3-9211-b77d8e901aa6,t,f
AOL,OAG,Paso de los Libres,-29.68333,-57.15,-300,t,f,9,en-us,f,5a287354-7073-44fc-a142-77d2002db03a,f,f
AOM,OAG,Adam,22.49722,57.38333,400,t,NULL,3,en-us,f,NULL,f,f
AON,OAG,Arona,-6.25,145.96667,1000,t,NULL,3,en-us,f,NULL,f,f
AOO,OAG,Altoona Airport,40.29639,-78.32,-500,t,t,2,en-us,f,6dc06bfb-f854-4f69-9d06-8d193730ad4a,t,f
AOP,OAG,Andoas,-2.79139,-76.47472,-500,t,NULL,3,en-us,f,NULL,f,f
AOQ,OAG,Aappilattoq Airport,72.88694,-55.59611,-300,t,NULL,3,en-us,f,NULL,t,f
AOR,OAG,Alor Setar Airport,6.19444,100.40083,800,t,t,2,en-us,f,db15b9ca-6d1c-4dc6-bb08-41fa459cbafb,t,f
AOS,OAG,Amook Bay Airport,57.47111,-153.81556,-900,t,t,2,en-us,f,29ff0be1-f4e4-41b3-a833-32c03af2327c,t,f
AOT,OAG,Aosta,45.73861,7.36806,100,t,f,9,en-us,f,a25674b4-94df-4c9b-b322-e40744556dab,f,f
AOU,OAG,Attapeu,14.82,106.82056,700,t,NULL,3,en-us,f,NULL,f,f
APA,OAG,Denver Centennial Airport,39.57194,-104.85111,-700,t,t,1,en-us,f,da79afcf-6102-41b3-9fd0-96573da0fa1a,t,f
APB,OAG,Apolo,-14.71667,-68.5,-400,t,NULL,3,en-us,f,NULL,f,f
APC,OAG,Napa,38.21333,-122.28,-800,t,f,9,en-us,f,045c2704-acc0-457d-b03d-f36e6c452294,f,f
APF,OAG,Naples Airport,26.15333,-81.77528,-500,t,t,1,en-us,f,9270146b-1547-4dbf-be44-971b92015169,t,f
APG,OAG,Aberdeen,39.51667,-76.16667,-500,t,f,9,en-us,f,a920dae5-4ad0-4868-87ef-d7be575ebef3,f,f
APH,OAG,Bowling Green,38.05,-77.35,-500,t,NULL,3,en-us,f,NULL,f,f
API,OAG,Apiay,4.06889,-73.05194,-500,t,NULL,3,en-us,f,NULL,f,f
APK,OAG,Apataki Airport,-15.57361,-146.41528,-1000,t,t,2,en-us,f,d789b060-3cda-40f6-bf0d-53b90533d28c,t,f
APL,OAG,Nampula Airport,-15.10556,39.28167,200,t,t,2,en-us,f,3d71c23d-0d4e-44ed-9aeb-e180c1722e8a,t,f
APN,OAG,Alpena Airport,45.07806,-83.56028,-500,t,t,2,en-us,f,0f5e420c-2585-4588-956b-df3549757279,t,f
APO,OAG,Apartado Airport,7.8125,-76.71667,-500,t,t,2,en-us,f,a6531459-d665-4aad-ba5e-bc0c898de2b8,t,f
APP,OAG,Asapa,-8.98333,148.13333,1000,t,NULL,3,en-us,f,NULL,f,f
APQ,OAG,Arapiraca,-9.75,-36.65,-300,t,NULL,3,en-us,f,NULL,f,f
APR,OAG,April River,-4.3,142.43333,1000,t,NULL,3,en-us,f,NULL,f,f
APS,OAG,Anapolis,-16.36278,-48.9275,-300,t,f,9,en-us,f,51f0ea67-4426-45d3-b0f1-5ce8bff4bf01,f,f
APT,OAG,Jasper,35.06667,-85.63333,-600,t,NULL,3,en-us,f,NULL,f,f
APU,OAG,Apucarana,-23.55,-51.48333,-300,t,NULL,3,en-us,f,NULL,f,f
APV,OAG,Apple Valley,34.57833,-117.18667,-800,t,NULL,3,en-us,f,NULL,f,f
APW,OAG,Apia Faleolo Airport,-13.82972,-171.99722,1300,t,t,2,en-us,f,2fc318f2-b959-41ad-b8f0-6d4ce813c830,t,f
APX,OAG,Arapongas,-23.38333,-51.95,-300,t,NULL,3,en-us,f,NULL,f,f
APY,OAG,Alto Parnaiba,-9.1,-45.96667,-300,t,NULL,3,en-us,f,NULL,f,f
APZ,OAG,Zapala,-38.91667,-70.08333,-300,t,f,9,en-us,f,00c69246-7651-4328-9d8c-c72f4151b446,f,f
AQA,OAG,Araraquara,-21.81194,-48.13306,-300,t,f,9,en-us,f,bc1bc6fc-0a4c-4747-90a0-1770df3f8e67,f,f
AQB,OAG,Quiche,15.01,-91.15,-600,t,NULL,3,en-us,f,NULL,f,f
AQG,OAG,Anqing Airport,30.5825,117.05028,800,t,t,2,en-us,f,f06a4f8f-289e-4767-bfd4-3850201a8dbb,t,f
AQI,OAG,Qaisumah Airport,28.33528,46.125,300,t,t,1,en-us,f,ce13fd2c-fab5-469c-abe2-850e8bfae39a,t,f
AQJ,OAG,Aqaba Airport,29.61167,35.01806,200,t,t,2,en-us,f,2db739b8-bfba-452e-b4b7-6f45b35024f5,t,f
AQM,OAG,Ariquemes,-9.93333,-63.06667,-400,t,NULL,3,en-us,f,NULL,f,f
AQP,OAG,Arequipa Airport,-16.34083,-71.5725,-500,t,t,2,en-us,f,5dba6992-35e6-4ef3-bc5d-eb6fd5743b17,t,f
AQS,OAG,Saqani,-16.75,179.35,1200,t,NULL,3,en-us,f,NULL,f,f
AQY,OAG,Girdwood,60.96667,-149.11667,-900,t,NULL,3,en-us,f,NULL,f,f
ARA,OAG,New Iberia,30.04278,-91.88528,-600,t,NULL,3,en-us,f,NULL,f,f
ARB,OAG,Ann Arbor Airport,42.22361,-83.74583,-500,t,f,9,en-us,f,f355faeb-9969-4041-8a0d-37a7edcfe426,t,f
ARC,OAG,Arctic Village Airport,68.11472,-145.57944,-900,t,t,2,en-us,f,9fbf76b1-739b-4422-95bc-a462049dbd5a,t,f
ARD,OAG,Alor Airport,-8.13306,124.59694,800,t,f,9,en-us,f,1b717aab-c9de-437c-843f-332ea5cd4ca2,t,f
ARE,OAG,Arecibo,18.45,-66.66667,-400,t,NULL,3,en-us,f,NULL,f,f
ARF,OAG,Acaricuara,0.53333,-70.13333,-500,t,NULL,3,en-us,f,NULL,f,f
ARG,OAG,Walnut Ridge,36.11667,-90.91667,-600,t,NULL,3,en-us,f,NULL,f,f
ARH,OAG,Arkhangelsk Airport,64.60028,40.71667,300,t,t,2,en-us,f,74a5da01-f4b7-4034-ac3a-94a6e2657233,t,f
ARI,OAG,Arica Airport,-18.34861,-70.33861,-400,t,t,2,en-us,f,50e21bbc-fd12-42c2-933e-ef4151baf261,t,f
ARJ,OAG,Arso,-2.93333,140.78333,900,t,NULL,3,en-us,f,NULL,f,f
ARK,OAG,Arusha Airport,-3.36722,36.625,300,t,t,2,en-us,f,03e2d8f7-30ad-43ec-9d70-b5eac86ff67a,t,f
ARL,OAG,Arly,11.58333,1.25,0,t,f,9,en-us,f,3d8f7b27-779c-42cc-9d10-05ae98412336,f,f
ARM,OAG,Armidale Airport,-30.52806,151.61722,1000,t,t,2,en-us,f,00e1980a-4e04-4ff9-96d1-69dc4f23cc56,t,f
ARN,OAG,Stockholm Arlanda Airport,59.65194,17.91861,100,t,t,1,en-us,f,2b2ee19f-823a-4f23-8ede-51cec33b11d7,t,f
ARO,OAG,Arboletes,8.86667,-76.43333,-500,t,NULL,3,en-us,f,NULL,f,f
ARP,OAG,Aragip,-9.9,149.46667,1000,t,f,9,en-us,f,c218e4ad-0673-45c7-b9d6-47826d7090f9,f,f
ARQ,OAG,Arauquita,7.03611,-71.44028,-500,t,NULL,3,en-us,f,NULL,f,f
ARR,OAG,Alto Rio Senguer,-45.16667,-71,-300,t,f,9,en-us,f,9c3f0d0b-4e16-4a92-8ec1-6d6e060e7f90,f,f
ARS,OAG,Aragarcas,-15.91667,-52.25,-300,t,NULL,3,en-us,f,NULL,f,f
ART,OAG,Watertown Airport,43.99194,-76.02167,-500,t,t,2,en-us,f,a89eb99c-b422-42cd-b59c-40b9e2801fb9,t,f
ARU,OAG,Aracatuba Airport,-21.14139,-50.42472,-300,t,t,2,en-us,f,aaa8fbbd-eaa7-4cdf-a8c3-a23561fc6160,t,f
ARV,OAG,Minocqua/Woodruff,45.91667,-89.73333,-600,t,f,9,en-us,f,4e69f472-c768-4423-a95e-68751d47fe75,f,f
ARW,OAG,Arad Airport,46.17667,21.26194,200,t,t,2,en-us,f,26551b2e-b129-40d0-ab32-0d3d192c68f4,t,f
ARY,OAG,Ararat,-37.28333,142.93333,1000,t,f,9,en-us,f,84f62532-296e-44f5-9c44-b076a3d1670b,f,f
ARZ,OAG,N'zeto,-7.21667,12.86667,100,t,f,9,en-us,f,c749110c-2c86-481f-9e63-af4924f45583,f,f
ASA,OAG,Assab,13.07167,42.645,300,t,f,9,en-us,f,295a0d7a-89ca-4bea-b222-86373f95220b,f,f
ASB,OAG,Ashgabat Airport,37.98694,58.36083,500,t,t,2,en-us,f,c91c971a-2ae5-490e-9ac7-a2b0645104f3,t,f
ASC,OAG,Ascension,-15.71667,-63.06667,-400,t,NULL,3,en-us,f,NULL,f,f
ASD,OAG,Andros Town,24.69833,-77.79556,-500,t,t,2,en-us,f,d2a96a42-fb6c-4c32-8965-632c26fa27e1,f,f
ASE,OAG,Aspen Airport,39.21917,-106.86722,-700,t,t,1,en-us,f,4903db77-295e-453d-93e1-12b648c1d1e1,t,f
ASF,OAG,Astrakhan Airport,46.28333,48.00639,400,t,t,1,en-us,f,bdded32a-6bf0-45ca-8552-5f27d881d2bd,t,f
ASG,OAG,Ashburton,-43.9,171.78333,1200,t,NULL,3,en-us,f,NULL,f,f
ASH,OAG,Nashua,42.78333,-71.51667,-500,t,f,9,en-us,f,ea29240d-c354-443c-a6ce-f8e2d7c4e921,f,f
ASI,OAG,Ascension Island,-7.96667,-14.4,0,t,f,9,en-us,f,135a2185-501d-4540-a6b2-36dc1933c56b,f,f
ASJ,OAG,Amami Airport,28.43056,129.7125,900,t,t,2,en-us,f,5622b8cf-ca32-401f-a92e-999db951f355,t,f
ASK,OAG,Yamoussoukro,6.90389,-5.36556,0,t,f,9,en-us,f,48d8e72c-f53c-4ac7-8795-b3a7364de7e9,f,f
ASL,OAG,Marshall,32.55,-94.36667,-600,t,f,9,en-us,f,8b0a3a75-a08a-45dd-a3b6-75d8c5e49e2b,f,f
ASM,OAG,Asmara Airport,15.29194,38.91056,300,t,t,2,en-us,f,d01c8cc2-4cc8-4db7-a2f8-b304c56590df,t,f
ASN,OAG,Talladega,33.43333,-86.1,-600,t,NULL,3,en-us,f,NULL,f,f
ASO,OAG,Asosa Airport,10.01861,34.58639,300,t,t,2,en-us,f,e55b4113-2351-46fd-b69b-ce7da34f0d8e,t,f
ASP,OAG,Alice Springs Airport,-23.80667,133.90222,930,t,t,1,en-us,f,4a6416a5-59d5-40fd-9386-08d5263ec671,t,f
ASQ,OAG,Austin,39.5,-117.06667,-800,t,NULL,3,en-us,f,NULL,f,f
ASR,OAG,Kayseri Airport,38.77028,35.49556,300,t,t,2,en-us,f,aa61af6a-2d9a-41df-9840-69fa35b9ce8a,t,f
ASS,OAG,Arathusa Safari Lodge Airport,-24.74111,31.51833,200,t,NULL,3,en-us,f,NULL,t,f
AST,OAG,Astoria,46.16667,-123.88333,-800,t,f,9,en-us,f,59ef6fe1-29f9-481d-91c7-5473cdae9eb7,f,f
ASU,OAG,Asuncion Airport,-25.23972,-57.51917,-400,t,t,1,en-us,f,6b6fb0e0-2ba5-48c6-8c34-62feb55cc59a,t,f
ASV,OAG,Amboseli Airport,-2.645,37.25278,300,t,t,2,en-us,f,e6ccfd2b-7070-42d6-9ca9-c529cce07948,t,f
ASW,OAG,Aswan Airport,23.96444,32.82,200,t,t,2,en-us,f,aa6da80b-7c3c-4176-b890-767b6e73ef32,t,f
ASX,OAG,Ashland,46.55,-90.91667,-600,t,f,9,en-us,f,40feeaa7-9707-49d4-b37e-14862458bc83,f,f
ASY,OAG,Ashley,46.03333,-99.36667,-600,t,NULL,3,en-us,f,NULL,f,f
ASZ,OAG,Asirim,-6.00972,150.36861,1000,t,NULL,3,en-us,f,NULL,f,f
ATA,OAG,Huaraz Airport,-9.35056,-77.5975,-500,t,t,2,en-us,f,a187923b-55b7-458c-a492-4642405a988e,t,f
ATB,OAG,Atbara,17.70972,34.05722,300,t,f,9,en-us,f,68cd813c-a253-4ed4-82fe-01e38867236e,f,f
ATC,OAG,Arthur's Town Airport,24.62944,-75.67389,-500,t,f,9,en-us,f,2c23278e-cf50-46ea-9a44-1ace23e8498a,t,f
ATD,OAG,Atoifi Airport,-8.87333,161.01139,1100,t,t,2,en-us,f,d64762f0-c792-4497-87af-73625d9626af,t,f
ATE,OAG,Antlers,34.23333,-95.61667,-600,t,f,9,en-us,f,7312214c-aa88-45cd-85da-345617bb1f11,f,f
ATF,OAG,Ambato,-1.2,-78.56667,-500,t,NULL,3,en-us,f,NULL,f,f
ATG,OAG,Attock,33.9,72.25,500,t,NULL,3,en-us,f,NULL,f,f
ATH,OAG,Athens Airport,37.93639,23.94444,200,t,t,1,en-us,f,98fac564-538f-4d01-9f5a-a4d08bb0218e,t,f
ATI,OAG,Artigas,-30.41667,-56.51667,-300,t,f,9,en-us,f,01386936-8765-47ee-a0d3-747799c8b589,f,f
ATJ,OAG,Antsirabe,-19.83778,47.06528,300,t,NULL,3,en-us,f,NULL,f,f
ATK,OAG,Atqasuk Airport,70.46722,-157.43583,-900,t,t,2,en-us,f,607812fa-7f82-4590-9550-70716d52e596,t,f
ATL,OAG,Atlanta Hartsfield-Jackson Intl Airport,33.63667,-84.42806,-500,t,t,1,en-us,f,1ffaab63-2b6c-4cdf-b42e-0ba71f430474,t,f
ATM,OAG,Altamira Airport,-3.25389,-52.25389,-300,t,t,1,en-us,f,9da61657-e1eb-45d8-b9a2-4855e9f7a296,t,f
ATN,OAG,Namatanai,-3.66667,152.45,1000,t,f,9,en-us,f,80fac2d7-e22b-4aec-8bef-e7c9b82df11b,f,f
ATO,OAG,Athens,39.33333,-82.1,-500,t,f,9,en-us,f,3f031ee8-d070-4a2a-9808-427cf369d508,f,f
ATP,OAG,Aitape,-3.13333,142.35,1000,t,NULL,3,en-us,f,NULL,f,f
ATQ,OAG,Amritsar Airport,31.70972,74.79722,530,t,t,2,en-us,f,ee4827ac-9f2c-4b99-be49-6f3b0edc39e9,t,f
ATR,OAG,Atar,20.5,-13.05,0,t,f,9,en-us,f,2f026459-b5a3-409e-9822-53fc65d0dece,f,f
ATS,OAG,Artesia,32.85,-104.46667,-700,t,f,9,en-us,f,768c966b-a3d0-49ae-8ac9-9de03c5afa9d,f,f
ATT,OAG,Atmautluak Airport,60.86694,-162.27389,-900,t,t,2,en-us,f,97de0bd1-ea77-44a9-b293-deae5fe02833,t,f
ATU,OAG,Attu Island,52.83333,173.18333,-1000,t,NULL,3,en-us,f,NULL,f,f
ATV,OAG,Ati,13.23333,18.31667,100,t,NULL,3,en-us,f,NULL,f,f
ATW,OAG,Appleton Airport,44.26667,-88.51667,-600,t,t,2,en-us,f,17d574c6-e061-4a9e-b0f9-ae28532ac465,t,f
ATX,OAG,Atbasar,51.88333,68.4,600,t,NULL,3,en-us,f,NULL,f,f
